Id,Video,Emotion,Platform,Topic_ID,Topic_Label,Topic_Keywords,Topic_Confidence,Summary,NER
260,https://drive.google.com/file/d/1dmL2iITVmznAuhUnQQ8XagExDvDuYAzJ/view?usp=sharing,Joy,google_drive,8,Travel & Vlog,"itinerary, budget, hidden gem, transport, cuaca",0.77,Konten berfokus pada topik 'Travel & Vlog' dengan nuansa emosi joy. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Ngurah Rai"", ""type"": ""LOC""}, {""text"": ""Ngurah Rai"", ""type"": ""LOC""}, {""text"": ""Ngurah Rai"", ""type"": ""LOC""}, {""text"": ""KAI"", ""type"": ""ORG""}]"
261,https://drive.google.com/file/d/1ATqtIf4KqJYkRafQBVI3ESNlHHbR0W15/view?usp=sharing,Surprise,google_drive,2,Otomotif,"mesin, servis, modif, review, test drive",0.7,Konten berfokus pada topik 'Otomotif' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Toyota"", ""type"": ""ORG""}, {""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""Vios"", ""type"": ""PRODUCT""}, {""text"": ""Vios"", ""type"": ""PRODUCT""}]"
262,https://drive.google.com/file/d/1m7bM3ghyam8eqKu0UIKYH1RkksH9UYHG/view?usp=sharing,Surprise,google_drive,1,Makeup & Kecantikan,"foundation, lipstick, skincare, tutorial, natural look",0.9,Konten berfokus pada topik 'Makeup & Kecantikan' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Maybelline"", ""type"": ""ORG""}, {""text"": ""Maybelline"", ""type"": ""ORG""}, {""text"": ""Hyaluronic Acid"", ""type"": ""CHEM""}]"
263,https://www.instagram.com/reel/CntID4iDMB_/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Joy,instagram,8,Travel & Vlog,"itinerary, budget, hidden gem, transport, cuaca",0.74,Konten berfokus pada topik 'Travel & Vlog' dengan nuansa emosi joy. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""KAI"", ""type"": ""ORG""}, {""text"": ""Ngurah Rai"", ""type"": ""LOC""}, {""text"": ""Kintamani"", ""type"": ""LOC""}, {""text"": ""Bali"", ""type"": ""GPE""}]"
264,https://drive.google.com/file/d/1YmlpSSW6yy3WyYBmjzhRhmXW6G5rgK0Z/view?usp=sharing,Proud,google_drive,7,Gadget & Review,"kamera, benchmarks, baterai, display, perbandingan",0.79,Konten berfokus pada topik 'Gadget & Review' dengan nuansa emosi proud. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""USB-C"", ""type"": ""MISC""}, {""text"": ""Taipei"", ""type"": ""GPE""}, {""text"": ""DxOMark"", ""type"": ""ORG""}]"
265,https://drive.google.com/file/d/1z2XXkOsrht4DoaCiESXM57fZPD19uVeF/view?usp=sharing,Proud,google_drive,4,Kuliner,"resep, review rasa, cukup asin, tips masak, plating",0.77,Konten berfokus pada topik 'Kuliner' dengan nuansa emosi proud. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Michelin"", ""type"": ""ORG""}, {""text"": ""Jogja"", ""type"": ""GPE""}, {""text"": ""Cordon Bleu"", ""type"": ""PRODUCT""}]"
266,https://drive.google.com/file/d/1bK8tNnBPE_cIG01bREq1qaejYuJqdAuf/view?usp=sharing,Trust,google_drive,6,Bisnis & Produktivitas,"strategi, workflow, otomasi, growth, insight",0.8,Konten berfokus pada topik 'Bisnis & Produktivitas' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Shopify"", ""type"": ""ORG""}, {""text"": ""SEA Market"", ""type"": ""LOC""}]"
267,https://drive.google.com/file/d/1QeVhYOzQQzWvmASX097fx9-xgSL8aYa9/view?usp=sharing,Trust,google_drive,11,Karier & Motivasi,"portofolio, tips interview, networking, skill, mindset",0.88,Konten berfokus pada topik 'Karier & Motivasi' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""IEEE"", ""type"": ""ORG""}, {""text"": ""IEEE"", ""type"": ""ORG""}, {""text"": ""Jakarta"", ""type"": ""GPE""}, {""text"": ""IEEE"", ""type"": ""ORG""}]"
268,https://drive.google.com/file/d/1nEyJP7KLtSgQhj7-efvU7ZPuGK5m9DeD/view?usp=sharing,Joy,google_drive,8,Travel & Vlog,"itinerary, budget, hidden gem, transport, cuaca",0.88,Konten berfokus pada topik 'Travel & Vlog' dengan nuansa emosi joy. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Ngurah Rai"", ""type"": ""LOC""}, {""text"": ""Bali"", ""type"": ""GPE""}, {""text"": ""KAI"", ""type"": ""ORG""}, {""text"": ""Ngurah Rai"", ""type"": ""LOC""}]"
269,https://drive.google.com/file/d/1jqczoDbEO2obyGra2bu7jwDcRgSOc4EW/view?usp=sharing,Surprise,google_drive,1,Makeup & Kecantikan,"foundation, lipstick, skincare, tutorial, natural look",0.89,Konten berfokus pada topik 'Makeup & Kecantikan' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Maybelline"", ""type"": ""ORG""}, {""text"": ""Hyaluronic Acid"", ""type"": ""CHEM""}, {""text"": ""Sephora"", ""type"": ""ORG""}]"
270,https://drive.google.com/file/d/1PRC9-PllLNjuA6E070mqKYmOW7xnTT6e/view?usp=sharing,Surprise,google_drive,11,Karier & Motivasi,"portofolio, tips interview, networking, skill, mindset",0.91,Konten berfokus pada topik 'Karier & Motivasi' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Google"", ""type"": ""ORG""}, {""text"": ""Jakarta"", ""type"": ""GPE""}, {""text"": ""Google"", ""type"": ""ORG""}, {""text"": ""IEEE"", ""type"": ""ORG""}]"
271,https://drive.google.com/file/d/1vpPEfSUKGoFWSpXdk3HBblneBShmz6eK/view?usp=sharing,Joy,google_drive,5,Pendidikan Kampus,"pengumuman, jadwal, tugas, kelas, dosen",0.83,Konten berfokus pada topik 'Pendidikan Kampus' dengan nuansa emosi joy. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Pak Adit"", ""type"": ""PERSON""}, {""text"": ""Telkom University"", ""type"": ""ORG""}, {""text"": ""Sains Data"", ""type"": ""ORG""}, {""text"": ""Pak Adit"", ""type"": ""PERSON""}]"
272,https://drive.google.com/file/d/1pGzhGp_4Wns6Vu30UqnneRjaKOEfnlgv/view?usp=sharing,Surprise,google_drive,1,Makeup & Kecantikan,"foundation, lipstick, skincare, tutorial, natural look",0.87,Konten berfokus pada topik 'Makeup & Kecantikan' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Maybelline"", ""type"": ""ORG""}, {""text"": ""Sephora"", ""type"": ""ORG""}, {""text"": ""Jakarta"", ""type"": ""GPE""}]"
273,https://drive.google.com/file/d/1Kll4_vIOLOE-jIQ4sHoTIwKoneMZe-s2/view?usp=sharing,Trust,google_drive,6,Bisnis & Produktivitas,"strategi, workflow, otomasi, growth, insight",0.67,Konten berfokus pada topik 'Bisnis & Produktivitas' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""SEA Market"", ""type"": ""LOC""}, {""text"": ""OKR"", ""type"": ""MISC""}]"
274,https://drive.google.com/file/d/11LxsYwvbPcaOSQmzQ5ijemVyHf36kZlL/view?usp=sharing,Surprise,google_drive,0,Olahraga & Fitness,"latihan, workout, teknik, push-up, pemulihan",0.81,Konten berfokus pada topik 'Olahraga & Fitness' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Nike"", ""type"": ""ORG""}, {""text"": ""Nike"", ""type"": ""ORG""}]"
275,https://www.instagram.com/reel/DNOC_DOy_BT/?igsh=MWxxOXd5NTlyb3pjMg==,Surprise,instagram,1,Makeup & Kecantikan,"foundation, lipstick, skincare, tutorial, natural look",0.69,Konten berfokus pada topik 'Makeup & Kecantikan' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Maybelline"", ""type"": ""ORG""}, {""text"": ""Jakarta"", ""type"": ""GPE""}, {""text"": ""Jakarta"", ""type"": ""GPE""}]"
276,https://www.instagram.com/reel/DKWxq93yzSF/?igsh=MWNkOTB5aHlmczZ1Mg==,Proud,instagram,4,Kuliner,"resep, review rasa, cukup asin, tips masak, plating",0.83,Konten berfokus pada topik 'Kuliner' dengan nuansa emosi proud. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Cordon Bleu"", ""type"": ""PRODUCT""}, {""text"": ""Michelin"", ""type"": ""ORG""}, {""text"": ""Jogja"", ""type"": ""GPE""}]"
277,https://www.instagram.com/reel/DNKcHgdA-d1/?igsh=MWFxdnhjbzh1YmdhYw%3D%3D,Surprise,instagram,10,Kesehatan,"nutrisi, cek rutin, postur, hidrasi, pola tidur",0.93,Konten berfokus pada topik 'Kesehatan' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""WHO"", ""type"": ""ORG""}, {""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""BMI"", ""type"": ""MISC""}]"
278,https://www.instagram.com/reel/DNHwrh2gnBm/?igsh=YTg3cGIycGtqbG51,Surprise,instagram,3,Teknologi & Tutorial,"instalasi, konfigurasi, troubleshoot, command, framework",0.92,Konten berfokus pada topik 'Teknologi & Tutorial' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Telkom University"", ""type"": ""ORG""}, {""text"": ""JAVA_HOME"", ""type"": ""MISC""}]"
279,https://www.instagram.com/reel/DM7QsjnRCoa/?igsh=NDQ1NW11a2ZiZW1y,Surprise,instagram,9,Gaming,"patch, build, meta, walkthrough, tips",0.66,Konten berfokus pada topik 'Gaming' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Steam"", ""type"": ""PRODUCT""}, {""text"": ""Steam"", ""type"": ""PRODUCT""}]"
280,https://www.instagram.com/reel/DNBBEt6Paxj/?igsh=MTB2bXgyMHhwaHI4dA%3D%3D,Surprise,instagram,9,Gaming,"patch, build, meta, walkthrough, tips",0.92,Konten berfokus pada topik 'Gaming' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Valve"", ""type"": ""ORG""}, {""text"": ""Steam"", ""type"": ""PRODUCT""}]"
281,https://www.instagram.com/reel/DM2DYuURXAS/?igsh=Z3lzNDZtdDhxeWxn,Surprise,instagram,2,Otomotif,"mesin, servis, modif, review, test drive",0.8,Konten berfokus pada topik 'Otomotif' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Toyota"", ""type"": ""ORG""}, {""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""Euro 4"", ""type"": ""MISC""}, {""text"": ""Euro 4"", ""type"": ""MISC""}]"
282,https://www.instagram.com/reel/DMz13fQzZsN/?igsh=MWxxcDA3N2VsenpnZw%3D%3D,Proud,instagram,1,Makeup & Kecantikan,"foundation, lipstick, skincare, tutorial, natural look",0.66,Konten berfokus pada topik 'Makeup & Kecantikan' dengan nuansa emosi proud. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Jakarta"", ""type"": ""GPE""}, {""text"": ""Maybelline"", ""type"": ""ORG""}, {""text"": ""Hyaluronic Acid"", ""type"": ""CHEM""}]"
283,https://www.instagram.com/reel/DMz1mj7s6u7/?igsh=MXQzN3ZoNWZsMGk5cg%3D%3D,Surprise,instagram,6,Bisnis & Produktivitas,"strategi, workflow, otomasi, growth, insight",0.84,Konten berfokus pada topik 'Bisnis & Produktivitas' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""SEA Market"", ""type"": ""LOC""}, {""text"": ""OKR"", ""type"": ""MISC""}]"
284,https://www.instagram.com/reel/DMzlY-uxiog/?igsh=bGthOTk2Mm52YTJl,Proud,instagram,1,Makeup & Kecantikan,"foundation, lipstick, skincare, tutorial, natural look",0.8,Konten berfokus pada topik 'Makeup & Kecantikan' dengan nuansa emosi proud. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Maybelline"", ""type"": ""ORG""}, {""text"": ""Jakarta"", ""type"": ""GPE""}, {""text"": ""Jakarta"", ""type"": ""GPE""}]"
285,https://www.instagram.com/reel/DHkjTIYx70F/?igsh=MWY3am80ZGc2aXdsOQ==,Proud,instagram,1,Makeup & Kecantikan,"foundation, lipstick, skincare, tutorial, natural look",0.72,Konten berfokus pada topik 'Makeup & Kecantikan' dengan nuansa emosi proud. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Hyaluronic Acid"", ""type"": ""CHEM""}, {""text"": ""Hyaluronic Acid"", ""type"": ""CHEM""}, {""text"": ""Jakarta"", ""type"": ""GPE""}]"
286,https://www.instagram.com/reel/DMuCyqkJwwB/?igsh=eTg2ZWtyYTF4ZWxh,Proud,instagram,10,Kesehatan,"nutrisi, cek rutin, postur, hidrasi, pola tidur",0.81,Konten berfokus pada topik 'Kesehatan' dengan nuansa emosi proud. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""WHO"", ""type"": ""ORG""}, {""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""RS Hasan Sadikin"", ""type"": ""ORG""}]"
287,https://www.instagram.com/reel/DMpUrCKxQj5/?igsh=bGh5bTBia2xmZXU4,Proud,instagram,6,Bisnis & Produktivitas,"strategi, workflow, otomasi, growth, insight",0.9,Konten berfokus pada topik 'Bisnis & Produktivitas' dengan nuansa emosi proud. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""SaaS"", ""type"": ""MISC""}, {""text"": ""SEA Market"", ""type"": ""LOC""}]"
288,https://www.instagram.com/reel/DMozK27xS7J/?igsh=d25seXltcmc2MWpq,Surprise,instagram,5,Pendidikan Kampus,"pengumuman, jadwal, tugas, kelas, dosen",0.89,Konten berfokus pada topik 'Pendidikan Kampus' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Sains Data"", ""type"": ""ORG""}, {""text"": ""Pak Adit"", ""type"": ""PERSON""}, {""text"": ""Pak Adit"", ""type"": ""PERSON""}, {""text"": ""Telkom University"", ""type"": ""ORG""}]"
289,https://www.instagram.com/reel/DM0ChALScuv/?igsh=MWphajVsYzFvMWcydg==,Surprise,instagram,5,Pendidikan Kampus,"pengumuman, jadwal, tugas, kelas, dosen",0.9,Konten berfokus pada topik 'Pendidikan Kampus' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Pak Adit"", ""type"": ""PERSON""}, {""text"": ""Telkom University"", ""type"": ""ORG""}, {""text"": ""Pak Adit"", ""type"": ""PERSON""}, {""text"": ""Sains Data"", ""type"": ""ORG""}]"
290,https://www.instagram.com/reel/DNChSb7z2rm/?igsh=ZHU1a25uazdybm84,Trust,instagram,8,Travel & Vlog,"itinerary, budget, hidden gem, transport, cuaca",0.86,Konten berfokus pada topik 'Travel & Vlog' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Bali"", ""type"": ""GPE""}, {""text"": ""Ngurah Rai"", ""type"": ""LOC""}, {""text"": ""Ngurah Rai"", ""type"": ""LOC""}, {""text"": ""Kintamani"", ""type"": ""LOC""}]"
291,https://www.instagram.com/reel/DMm5ofzxt1D/?igsh=OGd4eXA1MGJlaWV1,Proud,instagram,6,Bisnis & Produktivitas,"strategi, workflow, otomasi, growth, insight",0.9,Konten berfokus pada topik 'Bisnis & Produktivitas' dengan nuansa emosi proud. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""OKR"", ""type"": ""MISC""}, {""text"": ""Shopify"", ""type"": ""ORG""}]"
292,http://instagram.com/reel/DMmKMrNxr50/?igsh=MWgzOHlpNnd0M3VmNw%3D%3D,Trust,instagram,10,Kesehatan,"nutrisi, cek rutin, postur, hidrasi, pola tidur",0.86,Konten berfokus pada topik 'Kesehatan' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""BMI"", ""type"": ""MISC""}, {""text"": ""RS Hasan Sadikin"", ""type"": ""ORG""}, {""text"": ""WHO"", ""type"": ""ORG""}]"
293,https://www.instagram.com/reel/DJofVAHTuMI/?igsh=Y2hvdHd0cHluMXFs,Trust,instagram,9,Gaming,"patch, build, meta, walkthrough, tips",0.87,Konten berfokus pada topik 'Gaming' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Jakarta"", ""type"": ""GPE""}, {""text"": ""Steam"", ""type"": ""PRODUCT""}]"
294,https://www.instagram.com/reel/DMkLaw4Rqt5/?igsh=MWNhMnR0aHp2cnc2ZQ%3D%3D,Trust,instagram,2,Otomotif,"mesin, servis, modif, review, test drive",0.75,Konten berfokus pada topik 'Otomotif' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Vios"", ""type"": ""PRODUCT""}, {""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""Toyota"", ""type"": ""ORG""}, {""text"": ""Toyota"", ""type"": ""ORG""}]"
295,https://www.instagram.com/reel/DNIfBeBzlo_/?igsh=YTg3cW1zY3Eyd3dy,Trust,instagram,4,Kuliner,"resep, review rasa, cukup asin, tips masak, plating",0.92,Konten berfokus pada topik 'Kuliner' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Cordon Bleu"", ""type"": ""PRODUCT""}, {""text"": ""Cordon Bleu"", ""type"": ""PRODUCT""}, {""text"": ""Cordon Bleu"", ""type"": ""PRODUCT""}]"
296,https://www.instagram.com/reel/DIyUyveT0SA/?igsh=ZTEyaGRjc2dpZzhi,Surprise,instagram,0,Olahraga & Fitness,"latihan, workout, teknik, push-up, pemulihan",0.9,Konten berfokus pada topik 'Olahraga & Fitness' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Nike"", ""type"": ""ORG""}, {""text"": ""Nike"", ""type"": ""ORG""}]"
297,https://www.instagram.com/reel/DLj6O_fSaTB/?igsh=MWw2ZjBmNHozbnU2MQ==,Surprise,instagram,11,Karier & Motivasi,"portofolio, tips interview, networking, skill, mindset",0.67,Konten berfokus pada topik 'Karier & Motivasi' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Jakarta"", ""type"": ""GPE""}, {""text"": ""LinkedIn"", ""type"": ""ORG""}, {""text"": ""LinkedIn"", ""type"": ""ORG""}, {""text"": ""Google"", ""type"": ""ORG""}]"
298,https://www.instagram.com/reel/DM1WsB5hoAA/?igsh=MWFlc2VtZ3FjenQ1aw==,Trust,instagram,8,Travel & Vlog,"itinerary, budget, hidden gem, transport, cuaca",0.92,Konten berfokus pada topik 'Travel & Vlog' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Kintamani"", ""type"": ""LOC""}, {""text"": ""Bali"", ""type"": ""GPE""}, {""text"": ""KAI"", ""type"": ""ORG""}, {""text"": ""Kintamani"", ""type"": ""LOC""}]"
299,https://www.instagram.com/reel/DMjo8jKRvlV/?igsh=MWp1cHZ2dXd5aTNhaw%3D%3D,Trust,instagram,3,Teknologi & Tutorial,"instalasi, konfigurasi, troubleshoot, command, framework",0.74,Konten berfokus pada topik 'Teknologi & Tutorial' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Hadoop"", ""type"": ""PRODUCT""}, {""text"": ""JAVA_HOME"", ""type"": ""MISC""}]"
300,https://www.instagram.com/reel/DLwZD9OS3fI/?igsh=c2huZ2p3enBpaTFx,Trust,instagram,6,Bisnis & Produktivitas,"strategi, workflow, otomasi, growth, insight",0.82,Konten berfokus pada topik 'Bisnis & Produktivitas' dengan nuansa emosi trust. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Shopify"", ""type"": ""ORG""}, {""text"": ""Shopify"", ""type"": ""ORG""}]"
301,https://www.instagram.com/reel/DMXQuTKRfmV/?igsh=MXRqbjN1ZXhkenpxMg%3D%3D,Surprise,instagram,2,Otomotif,"mesin, servis, modif, review, test drive",0.89,Konten berfokus pada topik 'Otomotif' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""Bandung"", ""type"": ""GPE""}, {""text"": ""Vios"", ""type"": ""PRODUCT""}, {""text"": ""Toyota"", ""type"": ""ORG""}, {""text"": ""Vios"", ""type"": ""PRODUCT""}]"
302,https://www.instagram.com/reel/DMRqecSRm7M/?igsh=MWd0ejliMHhzZjhleg%3D%3D,Surprise,instagram,10,Kesehatan,"nutrisi, cek rutin, postur, hidrasi, pola tidur",0.81,Konten berfokus pada topik 'Kesehatan' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""RS Hasan Sadikin"", ""type"": ""ORG""}, {""text"": ""RS Hasan Sadikin"", ""type"": ""ORG""}, {""text"": ""BMI"", ""type"": ""MISC""}]"
303,https://www.instagram.com/reel/DMHyhTJRej0/?igsh=MWxoeTdpaTdsMnIxcQ%3D%3D,Surprise,instagram,8,Travel & Vlog,"itinerary, budget, hidden gem, transport, cuaca",0.84,Konten berfokus pada topik 'Travel & Vlog' dengan nuansa emosi surprise. Pembicara menyampaikan poin inti secara ringkas disertai contoh praktis.,"[{""text"": ""KAI"", ""type"": ""ORG""}, {""text"": ""Bali"", ""type"": ""GPE""}, {""text"": ""Kintamani"", ""type"": ""LOC""}, {""text"": ""Kintamani"", ""type"": ""LOC""}]"
